bar_code,EPA_Reg_ID,product_name,sds,Active Ingredient(s),EPA Registered Product Name,Company,Follow the disinfection directions and preparation for the following virus,Contact Time (in minutes),Formulation Type,Surface Types for Use,Use Site,Emerging Viral Pathogen Claim?,Date Added to List N
044600004204,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600006048,5813-73,Formula 409 - All Purpose Cleaner Refill Bottle 64.00 fl oz,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cccd1c03579100015c08ecd/sds20190503-21-yeipjs.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600006284,5813-73,"Formula 409 Multi-Surface Cleaner, Spray Bottle",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cccd1c03579100015c08ecd/sds20190503-21-yeipjs.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600006291,5813-73,"Formula 409 Multi-Surface Cleaner, Spray Bottle",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cccd1c03579100015c08ecd/sds20190503-21-yeipjs.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600006345,5813-73,Formula 409 - All Purpose Cleaner Refill Bottle 64.00 fl oz,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cccd1c03579100015c08ecd/sds20190503-21-yeipjs.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600006369,5813-73,Formula 409 - All Purpose Cleaner Refill Bottle 64.00 fl oz,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cccd1c03579100015c08ecd/sds20190503-21-yeipjs.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600007861,5813-73,Formula 409 Antibacterial All-Purpose Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccd82333579100015c0a3fd/sds20190504-21-3qa2rn.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600008882,5813-73,Formula 409 - Lemon All Purpose Cleaner Spray Bottle,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5d114a0ec9b535001a24d2dd/sds20190624-26-13gyivt.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600008899,5813-73,Formula 409 Antibacterial All-Purpose Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccd82333579100015c0a3fd/sds20190504-21-3qa2rn.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600008936,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600012209,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600012612,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600015804,5813-73,CLOROX DISINFECTING KITCHEN CLEANER BLUE LIQUID CITRUS FLORAL 32 OZ,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc15ea0cec6350013e54cbc/sds20190425-19-dor6sz.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600015931,5813-58,"Clorox Disinfecting Wipes, Fresh Scent, Case of 12",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc2ddee0cfd41001589e25c/sds20190426-21-1eo0tc5.pdf,Quaternary ammonium,Spruce-ups,The Clorox Company,Rotavirus,0.25,Wipe,Hard nonporous,Institutional; Residential,Yes,3/13/2020
044600016542,5813-58,Clorox Lavender Scent Disinfecting Wipes,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc50e012a9a4000153b8f37/sds20190428-21-1fxbgo3.pdf,Quaternary ammonium,Spruce-ups,The Clorox Company,Rotavirus,0.25,Wipe,Hard nonporous,Institutional; Residential,Yes,3/13/2020
044600017129,5813-73,FORMULA 409 180 OZ +32 OZ,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ce287460abff700154c6319/sds20190520-21-q1bdh4.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600017174,5813-93,TOILET WAND REFILL 10PK,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ce2b270c433450016c78b56/sds20190520-22-15160c8.pdf,Glycolic acid,Show,The Clorox Company,Human coronavirus,10,Impregnated materials,Hard nonporous,Residential,No,3/13/2020
044600024523,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600024608,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600024677,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600024943,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc26edf97acfc00167b18ac/sds20190426-22-ois9wo.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600025094,5813-50,CLOROX BLEACH 3/182 OZ,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc256f66e51560015b69b9b/sds20190426-21-d8w7i1.pdf,Sodium hypochlorite,Ultra Clorox Brand Regular Bleach,The Clorox Company,Human coronavirus,5,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
044600025100,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600025230,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600030838,5813-73,Formula 409 Antibacterial Kitchen Lemon Fresh All Purpose Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5d114a0ec9b535001a24d2dd/sds20190624-26-13gyivt.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600031286,5813-73,Formula 409 - Lemon All Purpose Cleaner Spray Bottle Lemon,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5d114a0ec9b535001a24d2dd/sds20190624-26-13gyivt.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600031910,5813-93,TOILETWAND KIT W/CADDY,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5d113016db24ef001948ced8/sds20190624-25-p1nwrs.pdf,Glycolic acid,Show,The Clorox Company,Human coronavirus,10,Impregnated materials,Hard nonporous,Residential,No,3/13/2020
044600046686,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600046815,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600047003,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600070346,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600141039,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600148823,5813-93,"Clorox ToiletWand Disposable Toilet Cleaning System - ToiletWand, Storage Caddy and 6 Disinfecting ToiletWand Refill Heads",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc50de38f68b0001576d9df/sds20190428-21-66m8k8.pdf,Glycolic acid,Show,The Clorox Company,Human coronavirus,10,Impregnated materials,Hard nonporous,Residential,No,3/13/2020
044600159482,5813-58,"Clorox Bleach Free Disinfecting Wipes, Citrus Blend Scented, Case of 6",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc1ac3774a20e00172ae8f7/sds20190425-23-mqujbc.pdf,Quaternary ammonium,Spruce-ups,The Clorox Company,Rotavirus,0.25,Wipe,Hard nonporous,Institutional; Residential,Yes,3/13/2020
044600199764,5813-50,CLOROX LIQUID BLEACH 2 PK 1.5 GAL P60,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc26e6168d8fe001525b54d/sds20190426-21-182jc7q.pdf,Sodium hypochlorite,Ultra Clorox Brand Regular Bleach,The Clorox Company,Human coronavirus,5,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
044600300986,5813-73,Formula 409 Multi-Surface Cleaner (EPA 5813-73) (The Clorox Company),https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ce287460abff700154c6319/sds20190520-21-q1bdh4.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600301006,5813-73,Formula 409 Multi-Surface Cleaner (EPA 5813-73),https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ce287460abff700154c6319/sds20190520-21-q1bdh4.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600301082,5813-73,Formula 409 Antibacterial All-Purpose Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccd82333579100015c0a3fd/sds20190504-21-3qa2rn.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600302140,5813-73,Formula 409 Multi-Surface Cleaner - Lemon Fresh (EPA 5813-73) (The Clorox Company),https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cdba2a0628381001a8695e2/sds20190515-26-ep9y7o.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600302164,5813-73,Formula 409 Antibacterial All-Purpose Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccd82333579100015c0a3fd/sds20190504-21-3qa2rn.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600305226,5813-93,"Clorox ToiletWand Disinfecting Refills, Disposable Wand Heads - 20 Count",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ce2b270c433450016c78b56/sds20190520-22-15160c8.pdf,Glycolic acid,Show,The Clorox Company,Human coronavirus,10,Impregnated materials,Hard nonporous,Residential,No,3/13/2020
044600306353,5813-58,CLOROX DISINFECTING WIPE,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc264416e51560015b6a9b9/sds20190426-21-1rj394.pdf,Quaternary ammonium,Spruce-ups,The Clorox Company,Rotavirus,0.25,Wipe,Hard nonporous,Institutional; Residential,Yes,3/13/2020
044600307077,5813-93,Clorox Disinfecting Toiletwand Refills (EPA 5813-93),https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ce2b270c433450016c78b56/sds20190520-22-15160c8.pdf,Glycolic acid,Show,The Clorox Company,Human coronavirus,10,Impregnated materials,Hard nonporous,Residential,No,3/13/2020
044600307398,5813-73,Clorox Antibacterial Degreaser (EPA 5813-73),https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5dff9c77faa1a9001484ca10/sds20191222-20-1k165r4.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600307688,5813-100,Clorox - Regular Bleach 30.00 fl oz,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc1ac502043000019216ae1/sds20190425-25-1xcq6kp.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600307695,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600307701,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600307725,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600307831,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600307848,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600307930,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600307954,5813-100,NSH CLOROX BLEACH REGULAR 64OZ DISPLAY PALLET,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5d11304b46bea000162bc5db/sds20190624-22-16y5a56.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600308142,5813-93,CLOROX TOILET WAND 36CT,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ce2b270c433450016c78b56/sds20190520-22-15160c8.pdf,Glycolic acid,Show,The Clorox Company,Human coronavirus,10,Impregnated materials,Hard nonporous,Residential,No,3/13/2020
044600308463,5813-73,FORMULA 409 ANTIBACTERIAL KITCHEN ALL PURPOSE CLEANER LEMON FRESH,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cdba2a0628381001a8695e2/sds20190515-26-ep9y7o.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600308890,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600309668,5813-102,CLOROX BLEACH 121OZ/3CT,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc372e4654a9b00159dfb03/sds20190426-21-1cl2h5q.pdf,Sodium hypochlorite,CGB1,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600310091,5813-100,Germicidal Bleach Regular 64oz Bottle 8/Carton,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc3734f1e059800187a1b25/sds20190426-24-lwpope.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600310572,5813-100,Clorox Regular Bleach,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca02573c9b5001510c4ee/sds20190503-21-bxr3e8.pdf,Sodium hypochlorite,Puma,The Clorox Company,Canine parvovirus,10,Dilutable,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
044600311012,5813-93,"Clorox ToiletWand Disposable Toilet Cleaning Starter Kit Bonus Pack, 1 ToiletWand, 9 Refills",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ce2b270c433450016c78b56/sds20190520-22-15160c8.pdf,Glycolic acid,Show,The Clorox Company,Human coronavirus,10,Impregnated materials,Hard nonporous,Residential,No,3/13/2020
044600311272,5813-73,FORMULA 409 ANTIBACTERIAL ALL PURPOSE CLEANER,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ce287460abff700154c6319/sds20190520-21-q1bdh4.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600313849,5813-58,Clorox Scentiva Disinfecting Wipes Tuscan Lavender and Jasmine 33 ct,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc0127365df6c0016c50ead/sds20190424-22-c3zc80.pdf,Quaternary ammonium,Spruce-ups,The Clorox Company,Rotavirus,0.25,Wipe,Hard nonporous,Institutional; Residential,Yes,3/13/2020
044600313856,5813-58,Clorox Scentiva Disinfecting Wipes - Hawaiian Sunshine,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc03c82de4c8c0016933942/sds20190424-22-ennbbe.pdf,Quaternary ammonium,Spruce-ups,The Clorox Company,Rotavirus,0.25,Wipe,Hard nonporous,Institutional; Residential,Yes,3/13/2020
044600313870,5813-73,Clorox Scentiva Multi Surface Cleaner Spray Bottle Bleach Free - Tuscan Lavender,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc3738212505400163ad70d/sds20190426-22-1o7u26p.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600313887,5813-73,Clorox Scentiva Multi Surface Cleaner Spray Bottle Bleach Free - Hawaiian Sunshine,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc373dba483040016b33852/sds20190426-22-zjqm9q.pdf,Quaternary ammonium,Clorox Everest,The Clorox Company,Human coronavirus,0.5,RTU,Hard nonporous,Institutional; Residential,No,3/13/2020
044600313917,5813-93,"Clorox ToiletWand Disinfecting Refills, Disposable Wand Heads - Rainforest Rush - 20 Count",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e0025c053ebe10014431da6/sds20191223-20-ek8th4.pdf,Glycolic acid,Show,The Clorox Company,Human coronavirus,10,Impregnated materials,Hard nonporous,Residential,No,3/13/2020
